seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,gene,3640111,3640545,,+,,435,gene-b3495,"ECOCYC:EG11390,GeneID:948007",,uspA,Gene,,,,,uspA,protein_coding,ECK3480,b3495,,,,,,,,,,
NC_000913.3,RefSeq,gene,3640612,3640686,,-,,75,gene-b4791,"ECOCYC:G0-17037,GeneID:63925654",,yriA,Gene,,,,,yriA,protein_coding,ECK4648,b4791,,,,,,,,,,
NC_000913.3,RefSeq,gene,3640643,3640696,,-,,54,gene-b4792,"ECOCYC:G0-17038,GeneID:63925655",,yriB,Gene,,,,,yriB,protein_coding,ECK4649,b4792,,,,,,,,,,
NC_000913.3,RefSeq,gene,3640862,3642331,,+,,1470,gene-b3496,"ECOCYC:EG12232,GeneID:948006",,dtpB,Gene,,,,,dtpB,protein_coding,"ECK3481,yhiP",b3496,,,,,,,,,,
NC_000913.3,RefSeq,gene,3642380,3643132,,-,,753,gene-b3497,"ECOCYC:EG12233,GeneID:948005",,rsmJ,Gene,,,,,rsmJ,protein_coding,"ECK3482,yhiQ",b3497,,,,,,,,,,
NC_000913.3,RefSeq,gene,3643140,3645182,,-,,2043,gene-b3498,"ECOCYC:EG11441,GeneID:948016",,prlC,Gene,,,,,prlC,protein_coding,"ECK3483,opdA",b3498,,,,,,,,,,
NC_000913.3,RefSeq,gene,3645385,3646227,,+,,843,gene-b3499,"ECOCYC:EG12234,GeneID:948012",,rlmJ,Gene,,,,,rlmJ,protein_coding,"ECK3484,yhiR",b3499,,,,,,,,,,
NC_000913.3,RefSeq,gene,3646299,3647651,,+,,1353,gene-b3500,"ECOCYC:EG10412,GeneID:948014",,gor,Gene,,,,,gor,protein_coding,"ECK3485,gorA",b3500,,,,,,,,,,
NC_000913.3,RefSeq,gene,3647705,3647788,,-,,84,gene-b4613,"ECOCYC:G0-9981,GeneID:5061522",,dinQ,Gene,,,,,dinQ,protein_coding,ECK4422,b4613,,,,,,,,,,
NC_000913.3,RefSeq,gene,3648063,3648144,,+,,82,gene-b4712,"ECOCYC:G0-10751,GeneID:19351531",,agrA,Gene,,,,,agrA,ncRNA,ECK4569,b4712,,,,,,,,,,
NC_000913.3,RefSeq,gene,3648294,3648375,,+,,82,gene-b4713,"ECOCYC:G0-10752,GeneID:19351532",,agrB,Gene,,,,,agrB,ncRNA,ECK4570,b4713,,,,,,,,,,
NC_000913.3,RefSeq,gene,3648528,3648881,,+,,354,gene-b3501,"ECOCYC:EG12235,GeneID:948013",,arsR,Gene,,,,,arsR,protein_coding,"arsE,ECK3486",b3501,,,,,,,,,,
NC_000913.3,RefSeq,gene,3648935,3650224,,+,,1290,gene-b3502,"ECOCYC:EG12236,GeneID:948011",,arsB,Gene,,,,,arsB,protein_coding,"arsF,ECK3487",b3502,,,,,,,,,,
NC_000913.3,RefSeq,gene,3650237,3650662,,+,,426,gene-b3503,"ECOCYC:EG12237,GeneID:948018",,arsC,Gene,,,,,arsC,protein_coding,"arsG,ECK3488",b3503,,,,,,,,,,
NC_000913.3,RefSeq,gene,3652182,3653162,,-,,981,gene-b3505,"ECOCYC:G7769,GeneID:948015",,insH11,Gene,,,,,insH11,protein_coding,"ECK0261,trs5-11,yi52_11",b3505,,,,,,,,,,
NC_000913.3,RefSeq,gene,3653961,3654527,,+,,567,gene-b3506,"ECOCYC:EG11890,GeneID:948022",,slp,Gene,,,,,slp,protein_coding,ECK3490,b3506,,,,,,,,,,
NC_000913.3,RefSeq,gene,3654683,3655213,,+,,531,gene-b3507,"ECOCYC:EG11889,GeneID:948021",,dctR,Gene,,,,,dctR,protein_coding,"ECK3491,yhiF",b3507,,,,,,,,,,
NC_000913.3,RefSeq,gene,3655255,3655902,,-,,648,gene-b3508,"ECOCYC:EG11400,GeneID:948019",,yhiD,Gene,,,,,yhiD,protein_coding,"ECK3492,yhhE",b3508,,,,,,,,,,
NC_000913.3,RefSeq,gene,3655966,3656292,,-,,327,gene-b3509,"ECOCYC:EG11399,GeneID:948026",,hdeB,Gene,,,,,hdeB,protein_coding,"ECK3493,yhhD,yhiC",b3509,,,,,,,,,,
NC_000913.3,RefSeq,gene,3656408,3656740,,-,,333,gene-b3510,"ECOCYC:EG11398,GeneID:948025",,hdeA,Gene,,,,,hdeA,protein_coding,"ECK3494,yhhC,yhiB",b3510,,,,,,,,,,
NC_000913.3,RefSeq,gene,3656995,3657567,,+,,573,gene-b3511,"ECOCYC:EG11495,GeneID:948024",,hdeD,Gene,,,,,hdeD,protein_coding,"ECK3495,yhiA",b3511,,,,,,,,,,
NC_000913.3,RefSeq,gene,3657985,3658054,,-,,70,gene-b4704,"ECOCYC:G0-10694,GeneID:11115378",,arrS,Gene,,,,,arrS,ncRNA,ECK4516,b4704,,,,,,,,,,
NC_000913.3,RefSeq,gene,3658366,3658893,,+,,528,gene-b3512,"ECOCYC:EG11544,GeneID:948023",,gadE,Gene,,,,,gadE,protein_coding,"ECK3496,yhiE,yhiT",b3512,,,,,,,,,,
NC_000913.3,RefSeq,gene,3658992,3659082,,+,,91,gene-b4718,"ECOCYC:G0-16680,GeneID:38094974",,gadF,Gene,,,,,gadF,ncRNA,ECK4575,b4718,,,,,,,,,,
NC_000913.3,RefSeq,gene,3659232,3660389,,+,,1158,gene-b3513,"ECOCYC:EG12240,GeneID:948031",,mdtE,Gene,,,,,mdtE,protein_coding,"ECK3497,yhiU",b3513,,,,,,,,,,
NC_000913.3,RefSeq,gene,3660414,3663527,,+,,3114,gene-b3514,"ECOCYC:EG12241,GeneID:948030",,mdtF,Gene,,,,,mdtF,protein_coding,"ECK3498,yhiV",b3514,,,,,,,,,,
NC_000913.3,RefSeq,gene,3663890,3664618,,-,,729,gene-b3515,"ECOCYC:EG12242,GeneID:948029",,gadW,Gene,,,,,gadW,protein_coding,"ECK3499,yhiW",b3515,,,,,,,,,,
NC_000913.3,RefSeq,gene,3664864,3664969,,+,,106,gene-b4452,"ECOCYC:G0-8914,GeneID:2847729",,gadY,Gene,,,,,gadY,ncRNA,"ECK3500,IS183",b4452,,,,,,,,,,
NC_000913.3,RefSeq,gene,3664986,3665810,,-,,825,gene-b3516,"ECOCYC:EG12243,GeneID:948028",,gadX,Gene,,,,,gadX,protein_coding,"ECK3501,yhiX",b3516,,,,,,,,,,
NC_000913.3,RefSeq,gene,3666180,3667580,,-,,1401,gene-b3517,"ECOCYC:EG50009,GeneID:948027",,gadA,Gene,,,,,gadA,protein_coding,"ECK3502,gadS",b3517,,,,,,,,,,
NC_000913.3,RefSeq,gene,3667791,3669188,,-,,1398,gene-b3518,"ECOCYC:EG12244,GeneID:948038",,ccp,Gene,,,,,ccp,protein_coding,"ECK3503,yhjA",b3518,,,,,,,,,,
NC_000913.3,RefSeq,gene,3669592,3671241,,+,,1650,gene-b3519,"ECOCYC:EG12245,GeneID:948037",,treF,Gene,,,,,treF,protein_coding,ECK3504,b3519,,,,,,,,,,
NC_000913.3,RefSeq,gene,3671292,3671894,,-,,603,gene-b3520,"ECOCYC:EG12246,GeneID:948036",,yhjB,Gene,,,,,yhjB,protein_coding,ECK3505,b3520,,,,,,,,,,
NC_000913.3,RefSeq,gene,3672414,3673313,,+,,900,gene-b3521,"ECOCYC:EG12247,GeneID:948035",,rcdB,Gene,,,,,rcdB,protein_coding,"ECK3506,yhjC",b3521,,,,,,,,,,
NC_000913.3,RefSeq,gene,3673362,3674375,,+,,1014,gene-b3522,"ECOCYC:EG12248,GeneID:948033",,yhjD,Gene,,,,,yhjD,protein_coding,ECK3507,b3522,,,,,,,,,,
NC_000913.3,RefSeq,gene,3674786,3676108,,+,,1323,gene-b3523,"ECOCYC:EG12249,GeneID:948032",,yhjE,Gene,,,,,yhjE,protein_coding,ECK3508,b3523,,,,,,,,,,
NC_000913.3,RefSeq,gene,3676290,3678350,,-,,2061,gene-b3524,"ECOCYC:EG12251,GeneID:948043",,yhjG,Gene,,,,,yhjG,protein_coding,"ECK3509,yhjF",b3524,,,,,,,,,,
NC_000913.3,RefSeq,gene,3678420,3679187,,-,,768,gene-b3525,"ECOCYC:EG12252,GeneID:948042",,pdeH,Gene,,,,,pdeH,protein_coding,"ECK3510,yhjH",b3525,,,,,,,,,,
NC_000913.3,RefSeq,gene,3679419,3680348,,+,,930,gene-b3526,"ECOCYC:EG12253,GeneID:948041",,kdgK,Gene,,,,,kdgK,protein_coding,"ECK3511,yhjI",b3526,,,,,,,,,,
NC_000913.3,RefSeq,gene,3680444,3681940,,-,,1497,gene-b3527,"ECOCYC:EG12254,GeneID:948040",,yhjJ,Gene,,,,,yhjJ,protein_coding,ECK3512,b3527,,,,,,,,,,
NC_000913.3,RefSeq,gene,3682161,3683447,,-,,1287,gene-b3528,"ECOCYC:EG20044,GeneID:948039",,dctA,Gene,,,,,dctA,protein_coding,ECK3513,b3528,,,,,,,,,,
NC_000913.3,RefSeq,gene,3683630,3685618,,-,,1989,gene-b3529,"ECOCYC:EG12256,GeneID:948048",,pdeK,Gene,,,,,pdeK,protein_coding,"ECK3514,yhjK",b3529,,,,,,,,,,
NC_000913.3,RefSeq,gene,3685700,3689173,,-,,3474,gene-b3530,"ECOCYC:EG12257,GeneID:948047",,bcsC,Gene,,,,,bcsC,protein_coding,"ECK3515,yhjL",b3530,,,,,,,,,,
NC_000913.3,RefSeq,gene,3689155,3690261,,-,,1107,gene-b3531,"ECOCYC:EG12258,GeneID:948046",,bcsZ,Gene,,,,,bcsZ,protein_coding,"bcsC,ECK3516,yhjM",b3531,,,,,,,,,,
NC_000913.3,RefSeq,gene,3690268,3692607,,-,,2340,gene-b3532,"ECOCYC:EG12259,GeneID:948045",,bcsB,Gene,,,,,bcsB,protein_coding,"ECK3517,yhjN",b3532,,,,,,,,,,
NC_000913.3,RefSeq,gene,3692618,3695236,,-,,2619,gene-b3533,"ECOCYC:EG12260,GeneID:948053",,bcsA,Gene,,,,,bcsA,protein_coding,"ECK3518,yhjO,yhjP",b3533,,,,,,,,,,
NC_000913.3,RefSeq,gene,3695997,3696185,,-,,189,gene-b3535,"ECOCYC:EG12262,GeneID:948051",,yhjR,Gene,,,,,yhjR,protein_coding,"bcsR,ECK3520",b3535,,,,,,,,,,
NC_000913.3,RefSeq,gene,3696458,3698029,,+,,1572,gene-b3536,"ECOCYC:EG12263,GeneID:948050",,bcsE,Gene,,,,,bcsE,protein_coding,"ECK3521,yhjS",b3536,,,,,,,,,,
NC_000913.3,RefSeq,gene,3698026,3698217,,+,,192,gene-b3537,"ECOCYC:EG12264,GeneID:948059",,bcsF,Gene,,,,,bcsF,protein_coding,"ECK3522,yhjT",b3537,,,,,,,,,,
NC_000913.3,RefSeq,gene,3698214,3699893,,+,,1680,gene-b3538,"ECOCYC:EG12265,GeneID:948058",,bcsG,Gene,,,,,bcsG,protein_coding,"ECK3523,yhjU",b3538,,,,,,,,,,
NC_000913.3,RefSeq,gene,3699980,3700087,,-,,108,gene-b4453,"ECOCYC:G0-9041,GeneID:2847730",,ldrD,Gene,,,,,ldrD,protein_coding,ECK3524,b4453,,,,,,,,,,
NC_000913.3,RefSeq,gene,3700136,3700199,,+,,64,gene-b4454,"ECOCYC:G0-9042,GeneID:2847731",,rdlD,Gene,,,,,rdlD,ncRNA,ECK3525,b4454,,,,,,,,,,
NC_000913.3,RefSeq,gene,3700563,3701834,,+,,1272,gene-b3539,"ECOCYC:EG12266,GeneID:948057",,yhjV,Gene,,,,,yhjV,protein_coding,ECK3526,b3539,,,,,,,,,,
NC_000913.3,RefSeq,gene,3701864,3702868,,-,,1005,gene-b3540,"ECOCYC:EG12628,GeneID:948056",,dppF,Gene,,,,,dppF,protein_coding,"dppE,ECK3527",b3540,,,,,,,,,,
NC_000913.3,RefSeq,gene,3702865,3703848,,-,,984,gene-b3541,"ECOCYC:EG12627,GeneID:948065",,dppD,Gene,,,,,dppD,protein_coding,ECK3528,b3541,,,,,,,,,,
NC_000913.3,RefSeq,gene,3703859,3704761,,-,,903,gene-b3542,"ECOCYC:EG12626,GeneID:948064",,dppC,Gene,,,,,dppC,protein_coding,ECK3529,b3542,,,,,,,,,,
NC_000913.3,RefSeq,gene,3704771,3705790,,-,,1020,gene-b3543,"ECOCYC:EG12625,GeneID:948063",,dppB,Gene,,,,,dppB,protein_coding,ECK3530,b3543,,,,,,,,,,
NC_000913.3,RefSeq,gene,3706098,3707705,,-,,1608,gene-b3544,"ECOCYC:EG10248,GeneID:948062",,dppA,Gene,,,,,dppA,protein_coding,"alu,dpp,ECK3531,fpp",b3544,,,,,,,,,,
NC_000913.3,RefSeq,gene,3708616,3708692,,-,,77,gene-b3545,"ECOCYC:EG30066,GeneID:948061",,proK,Gene,,,,,proK,tRNA,"ECK3532,proV",b3545,,,,,,,,,,
NC_000913.3,RefSeq,gene,3708784,3710475,,-,,1692,gene-b3546,"ECOCYC:EG12267,GeneID:948068",,eptB,Gene,,,,,eptB,protein_coding,"ECK3533,yhjW",b3546,,,,,,,,,,
NC_000913.3,RefSeq,gene,3710799,3712007,,-,,1209,gene-b3547,"ECOCYC:EG12268,GeneID:948066",,yhjX,Gene,,,,,yhjX,protein_coding,ECK3534,b3547,,,,,,,,,,
NC_000913.3,RefSeq,gene,3712236,3712934,,-,,699,gene-b3548,"ECOCYC:EG12269,GeneID:948073",,yhjY,Gene,,,,,yhjY,protein_coding,ECK3535,b3548,,,,,,,,,,
NC_000913.3,RefSeq,gene,3713092,3713655,,+,,564,gene-b3549,"ECOCYC:EG10986,GeneID:947137",,tag,Gene,,,,,tag,protein_coding,"ECK3536,tagA",b3549,,,,,,,,,,
NC_000913.3,RefSeq,gene,3713652,3714092,,+,,441,gene-b3550,"ECOCYC:EG12270,GeneID:946460",,yiaC,Gene,,,,,yiaC,protein_coding,ECK3537,b3550,,,,,,,,,,
NC_000913.3,RefSeq,gene,3714061,3716394,,-,,2334,gene-b3551,"ECOCYC:EG10124,GeneID:946915",,bisC,Gene,,,,,bisC,protein_coding,ECK3538,b3551,,,,,,,,,,
NC_000913.3,RefSeq,gene,3716547,3717206,,+,,660,gene-b3552,"ECOCYC:EG12271,GeneID:948075",,yiaD,Gene,,,,,yiaD,protein_coding,ECK3539,b3552,,,,,,,,,,
NC_000913.3,RefSeq,gene,3717310,3718284,,+,,975,gene-b3553,"ECOCYC:EG12272,GeneID:948074",,ghrB,Gene,,,,,ghrB,protein_coding,"ECK3540,tkrA,yiaE",b3553,,,,,,,,,,
NC_000913.3,RefSeq,gene,3718334,3719044,,-,,711,gene-b3554,"ECOCYC:EG12273,GeneID:948072",,yiaF,Gene,,,,,yiaF,protein_coding,ECK3541,b3554,,,,,,,,,,
NC_000913.3,RefSeq,gene,3719478,3719768,,+,,291,gene-b3555,"ECOCYC:EG12624,GeneID:948071",,yiaG,Gene,,,,,yiaG,protein_coding,ECK3542,b3555,,,,,,,,,,
NC_000913.3,RefSeq,gene,3720049,3720261,,+,,213,gene-b3556,"ECOCYC:EG10166,GeneID:948070",,cspA,Gene,,,,,cspA,protein_coding,ECK3543,b3556,,,,,,,,,,
NC_000913.3,RefSeq,gene,3720400,3720471,,+,,72,gene-b4793,"ECOCYC:G0-17039,GeneID:63925656",,ysaE,Gene,,,,,ysaE,protein_coding,ECK4650,b4793,,,,,,,,,,
NC_000913.3,RefSeq,gene,3720448,3720600,,-,,153,gene-b4455,"ECOCYC:G0-9613,GeneID:2847732",,hokA,Gene,,,,,hokA,protein_coding,"ECK3544,yiaZ",b4455,,,,,,,,,,
NC_000913.3,RefSeq,gene,3720680,3721201,,+,,522,gene-b3557,"ECOCYC:G7776,GeneID:948082",,insJ,Gene,,,,,insJ,protein_coding,"ECK3545,yi5A",b3557,,,,,,,,,,
NC_000913.3,RefSeq,gene,3721198,3722049,,+,,852,gene-b3558,"ECOCYC:G7777,GeneID:948081",,insK,Gene,,,,,insK,protein_coding,"dinS,ECK3546,t150,yi5B",b3558,,,,,,,,,,
NC_000913.3,RefSeq,gene,3722328,3724397,,-,,2070,gene-b3559,"ECOCYC:EG10410,GeneID:948080",,glyS,Gene,,,,,glyS,protein_coding,ECK3547,b3559,,,,,,,,,,
NC_000913.3,RefSeq,gene,3724407,3725318,,-,,912,gene-b3560,"ECOCYC:EG10409,GeneID:948079",,glyQ,Gene,,,,,glyQ,protein_coding,"cfcA,ECK3548,glyS(A)",b3560,,,,,,,,,,
NC_000913.3,RefSeq,gene,3725413,3725712,,-,,300,gene-b4553,"ECOCYC:G0-10467,GeneID:1450292",,ysaB,Gene,,,,,ysaB,protein_coding,ECK3549,b4553,,,,,,,,,,
NC_000913.3,RefSeq,gene,3725887,3726882,,+,,996,gene-b3561,"ECOCYC:EG12274,GeneID:948077",,wecH,Gene,,,,,wecH,protein_coding,"ECK3550,yiaH",b3561,,,,,,,,,,
NC_000913.3,RefSeq,gene,3726924,3727361,,-,,438,gene-b3562,"ECOCYC:EG11186,GeneID:948078",,yiaA,Gene,,,,,yiaA,protein_coding,ECK3551,b3562,,,,,,,,,,
NC_000913.3,RefSeq,gene,3727407,3727748,,-,,342,gene-b3563,"ECOCYC:EG11267,GeneID:948152",,yiaB,Gene,,,,,yiaB,protein_coding,ECK3552,b3563,,,,,,,,,,
NC_000913.3,RefSeq,gene,3727917,3729371,,-,,1455,gene-b3564,"ECOCYC:EG11075,GeneID:948133",,xylB,Gene,,,,,xylB,protein_coding,ECK3553,b3564,,,,,,,,,,
NC_000913.3,RefSeq,gene,3729386,3729545,,-,,160,gene-b4834,"ECOCYC:G0-17109,GeneID:71004573",,xylZ,Gene,,,,,xylZ,ncRNA,ECK4691,b4834,,,,,,,,,,
NC_000913.3,RefSeq,gene,3729443,3730765,,-,,1323,gene-b3565,"ECOCYC:EG11074,GeneID:948141",,xylA,Gene,,,,,xylA,protein_coding,ECK3554,b3565,,,,,,,,,,
NC_000913.3,RefSeq,gene,3731131,3732123,,+,,993,gene-b3566,"ECOCYC:EG20252,GeneID:948090",,xylF,Gene,,,,,xylF,protein_coding,"ECK3555,xylT",b3566,,,,,,,,,,
NC_000913.3,RefSeq,gene,3732201,3733742,,+,,1542,gene-b3567,"ECOCYC:EG12275,GeneID:948127",,xylG,Gene,,,,,xylG,protein_coding,ECK3556,b3567,,,,,,,,,,
NC_000913.3,RefSeq,gene,3733720,3734901,,+,,1182,gene-b3568,"ECOCYC:EG12276,GeneID:948083",,xylH,Gene,,,,,xylH,protein_coding,ECK3557,b3568,,,,,,,,,,
NC_000913.3,RefSeq,gene,3734979,3736157,,+,,1179,gene-b3569,"ECOCYC:EG20253,GeneID:948086",,xylR,Gene,,,,,xylR,protein_coding,ECK3558,b3569,,,,,,,,,,
NC_000913.3,RefSeq,gene,3736353,3737177,,-,,825,gene-b3570,"ECOCYC:EG11360,GeneID:948089",,bax,Gene,,,,,bax,protein_coding,ECK3559,b3570,,,,,,,,,,
NC_000913.3,RefSeq,gene,3737177,3737203,,-,,27,gene-b4794,"ECOCYC:G0-17040,GeneID:63925657",,baxL,Gene,,,,,baxL,protein_coding,ECK4651,b4794,,,,,,,,,,
NC_000913.3,RefSeq,gene,3737497,3739527,,+,,2031,gene-b3571,"ECOCYC:EG11316,GeneID:948088",,malS,Gene,,,,,malS,protein_coding,ECK3560,b3571,,,,,,,,,,
NC_000913.3,RefSeq,gene,3739705,3740958,,+,,1254,gene-b3572,"ECOCYC:EG10107,GeneID:948087",,avtA,Gene,,,,,avtA,protein_coding,ECK3561,b3572,,,,,,,,,,
NC_000913.3,RefSeq,gene,3741109,3741582,,-,,474,gene-b3573,"ECOCYC:EG12277,GeneID:948085",,ysaA,Gene,,,,,ysaA,protein_coding,"ECK3562,yiaI",b3573,,,,,,,,,,
NC_000913.3,RefSeq,gene,3741684,3742532,,-,,849,gene-b3574,"ECOCYC:EG12278,GeneID:948084",,plaR,Gene,,,,,plaR,protein_coding,"ECK3563,yiaJ",b3574,,,,,,,,,,
NC_000913.3,RefSeq,gene,3742733,3743731,,+,,999,gene-b3575,"ECOCYC:EG12279,GeneID:948096",,yiaK,Gene,,,,,yiaK,protein_coding,ECK3564,b3575,,,,,,,,,,
NC_000913.3,RefSeq,gene,3743743,3744210,,+,,468,gene-b3576,"ECOCYC:EG12280,GeneID:948094",,yiaL,Gene,,,,,yiaL,protein_coding,ECK3565,b3576,,,,,,,,,,
NC_000913.3,RefSeq,gene,3744328,3744801,,+,,474,gene-b3577,"ECOCYC:EG12281,GeneID:948093",,yiaM,Gene,,,,,yiaM,protein_coding,ECK3566,b3577,,,,,,,,,,
NC_000913.3,RefSeq,gene,3744804,3746081,,+,,1278,gene-b3578,"ECOCYC:EG12282,GeneID:948092",,yiaN,Gene,,,,,yiaN,protein_coding,ECK3567,b3578,,,,,,,,,,
NC_000913.3,RefSeq,gene,3746094,3747080,,+,,987,gene-b3579,"ECOCYC:EG12283,GeneID:948091",,yiaO,Gene,,,,,yiaO,protein_coding,ECK3568,b3579,,,,,,,,,,
NC_000913.3,RefSeq,gene,3747084,3748580,,+,,1497,gene-b3580,"ECOCYC:EG12284,GeneID:948101",,lyxK,Gene,,,,,lyxK,protein_coding,"ECK3569,lyx,sgbK,xylK,yiaP",b3580,,,,,,,,,,
NC_000913.3,RefSeq,gene,3748577,3749239,,+,,663,gene-b3581,"ECOCYC:EG12285,GeneID:948098",,sgbH,Gene,,,,,sgbH,protein_coding,"ECK3570,yiaQ",b3581,,,,,,,,,,
NC_000913.3,RefSeq,gene,3749232,3750092,,+,,861,gene-b3582,"ECOCYC:EG12286,GeneID:948100",,sgbU,Gene,,,,,sgbU,protein_coding,"ECK3571,yiaR",b3582,,,,,,,,,,
NC_000913.3,RefSeq,gene,3750086,3750781,,+,,696,gene-b3583,"ECOCYC:EG12287,GeneID:948099",,sgbE,Gene,,,,,sgbE,protein_coding,"ECK3572,yiaS",b3583,,,,,,,,,,
NC_000913.3,RefSeq,gene,3751128,3751868,,-,,741,gene-b3584,"ECOCYC:EG12288,GeneID:948097",,yiaT,Gene,,,,,yiaT,protein_coding,ECK3573,b3584,,,,,,,,,,
NC_000913.3,RefSeq,gene,3751992,3752966,,+,,975,gene-b3585,"ECOCYC:EG12289,GeneID:948107",,yiaU,Gene,,,,,yiaU,protein_coding,ECK3574,b3585,,,,,,,,,,
NC_000913.3,RefSeq,gene,3752963,3754099,,-,,1137,gene-b3586,"ECOCYC:EG12290,GeneID:948106",,yiaV,Gene,,,,,yiaV,protein_coding,ECK3575,b3586,,,,,,,,,,
NC_000913.3,RefSeq,gene,3754105,3754428,,-,,324,gene-b3587,"ECOCYC:EG12291,GeneID:948105",,yiaW,Gene,,,,,yiaW,protein_coding,ECK3576,b3587,,,,,,,,,,
NC_000913.3,RefSeq,gene,3754973,3756511,,-,,1539,gene-b3588,"ECOCYC:EG12292,GeneID:948104",,aldB,Gene,,,,,aldB,protein_coding,"ECK3577,yiaX",b3588,,,,,,,,,,
NC_000913.3,RefSeq,gene,3756676,3757827,,-,,1152,gene-b3589,"ECOCYC:EG12293,GeneID:948102",,yiaY,Gene,,,,,yiaY,protein_coding,ECK3578,b3589,,,,,,,,,,
NC_000913.3,RefSeq,gene,3758017,3759861,,-,,1845,gene-b3590,"ECOCYC:EG10942,GeneID:948103",,selB,Gene,,,,,selB,protein_coding,"ECK3579,fdhA",b3590,,,,,,,,,,
NC_000913.3,RefSeq,gene,3759858,3761249,,-,,1392,gene-b3591,"ECOCYC:EG10941,GeneID:948124",,selA,Gene,,,,,selA,protein_coding,"ECK3580,fdhA",b3591,,,,,,,,,,
NC_000913.3,RefSeq,gene,3761347,3761955,,-,,609,gene-b3592,"ECOCYC:EG11762,GeneID:948113",,yibF,Gene,,,,,yibF,protein_coding,ECK3581,b3592,,,,,,,,,,
NC_000913.3,RefSeq,gene,3762183,3766316,,+,,4134,gene-b3593,"ECOCYC:EG10846,GeneID:948120",,rhsA,Gene,,,,,rhsA,protein_coding,ECK3582,b3593,,,,,,,,,,
NC_000913.3,RefSeq,gene,3766337,3767179,,+,,843,gene-b3594,"ECOCYC:EG11187,GeneID:948108",,yibA,Gene,,,,,yibA,protein_coding,ECK3583,b3594,,,,,,,,,,
NC_000913.3,RefSeq,gene,3768177,3768638,,+,,462,gene-b3596,"ECOCYC:EG11763,GeneID:948111",,yibG,Gene,,,,,yibG,protein_coding,ECK3585,b3596,,,,,,,,,,
NC_000913.3,RefSeq,gene,3769345,3769680,,+,,336,gene-b4615,"ECOCYC:G0-10605,GeneID:5061524",,yibV,Gene,,,,,yibV,protein_coding,ECK4424,b4615,,,,,,,,,,
NC_000913.3,RefSeq,gene,3770243,3771379,,-,,1137,gene-b3597,"ECOCYC:EG11764,GeneID:948110",,yibH,Gene,,,,,yibH,protein_coding,ECK3586,b3597,,,,,,,,,,
NC_000913.3,RefSeq,gene,3771382,3771744,,-,,363,gene-b3598,"ECOCYC:EG11765,GeneID:948109",,yibI,Gene,,,,,yibI,protein_coding,ECK3587,b3598,,,,,,,,,,
NC_000913.3,RefSeq,gene,3772281,3774194,,+,,1914,gene-b3599,"ECOCYC:EG10615,GeneID:948118",,mtlA,Gene,,,,,mtlA,protein_coding,"ECK3588,mtlC",b3599,,,,,,,,,,
NC_000913.3,RefSeq,gene,3774424,3775572,,+,,1149,gene-b3600,"ECOCYC:EG10616,GeneID:948117",,mtlD,Gene,,,,,mtlD,protein_coding,ECK3589,b3600,,,,,,,,,,
NC_000913.3,RefSeq,gene,3775572,3776159,,+,,588,gene-b3601,"ECOCYC:EG11965,GeneID:948116",,mtlR,Gene,,,,,mtlR,protein_coding,ECK3590,b3601,,,,,,,,,,
NC_000913.3,RefSeq,gene,3776171,3776380,,-,,210,gene-b4554,"ECOCYC:G0-10468,GeneID:1450299",,yibT,Gene,,,,,yibT,protein_coding,ECK3591,b4554,,,,,,,,,,
NC_000913.3,RefSeq,gene,3776665,3777027,,+,,363,gene-b3602,"ECOCYC:EG11964,GeneID:948115",,yibL,Gene,,,,,yibL,protein_coding,ECK3592,b3602,,,,,,,,,,
NC_000913.3,RefSeq,gene,3777399,3779054,,+,,1656,gene-b3603,"ECOCYC:EG11961,GeneID:948114",,lldP,Gene,,,,,lldP,protein_coding,"ECK3593,lct,lctP",b3603,,,,,,,,,,
NC_000913.3,RefSeq,gene,3779054,3779830,,+,,777,gene-b3604,"ECOCYC:EG11962,GeneID:948122",,lldR,Gene,,,,,lldR,protein_coding,"ECK3594,lct,lctR",b3604,,,,,,,,,,
NC_000913.3,RefSeq,gene,3779827,3781017,,+,,1191,gene-b3605,"ECOCYC:EG11963,GeneID:948121",,lldD,Gene,,,,,lldD,protein_coding,"ECK3595,lct,lctD",b3605,,,,,,,,,,
NC_000913.3,RefSeq,gene,3781215,3781688,,+,,474,gene-b3606,"ECOCYC:EG11888,GeneID:948119",,trmL,Gene,,,,,trmL,protein_coding,"ECK3596,yibK",b3606,,,,,,,,,,
NC_000913.3,RefSeq,gene,3781741,3782562,,-,,822,gene-b3607,"ECOCYC:EG10187,GeneID:948126",,cysE,Gene,,,,,cysE,protein_coding,ECK3597,b3607,,,,,,,,,,
NC_000913.3,RefSeq,gene,3782642,3783661,,-,,1020,gene-b3608,"ECOCYC:EG20091,GeneID:948125",,gpsA,Gene,,,,,gpsA,protein_coding,ECK3598,b3608,,,,,,,,,,
NC_000913.3,RefSeq,gene,3783661,3784128,,-,,468,gene-b3609,"ECOCYC:EG10937,GeneID:948123",,secB,Gene,,,,,secB,protein_coding,ECK3599,b3609,,,,,,,,,,
