seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,CDS,3272787,3273557,,-,0,771,cds-NP_417595.1,"UniProtKB/Swiss-Prot:P23522,GenBank:NP_417595.1,ECOCYC:EG10016,GeneID:947630",,NP_417595.1,CDS,,,,,garL,,,b3126,gene-b3126,alpha-dehydro-beta-deoxy-D-glucarate aldolase,NP_417595.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3273573,3274907,,-,0,1335,cds-NP_417596.1,"UniProtKB/Swiss-Prot:P0AA80,GenBank:NP_417596.1,ECOCYC:EG12760,GeneID:947642",,NP_417596.1,CDS,,,,,garP,,,b3127,gene-b3127,galactarate/D-glucarate transporter GarP,NP_417596.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3275282,3276853,,+,0,1572,cds-NP_417597.1,"UniProtKB/Swiss-Prot:P39829,GenBank:NP_417597.1,ECOCYC:EG12522,GeneID:947641",,NP_417597.1,CDS,,,,,garD,,,b3128,gene-b3128,galactarate dehydratase,NP_417597.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3277002,3277337,,+,0,336,cds-NP_417598.1,"UniProtKB/Swiss-Prot:P15373,GenBank:NP_417598.1,ECOCYC:EG10955,GeneID:947639",,NP_417598.1,CDS,,,,,prlF,,,b3129,gene-b3129,antitoxin PrlF,NP_417598.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3277337,3277801,,+,0,465,cds-NP_417599.1,"UniProtKB/Swiss-Prot:P64594,GenBank:NP_417599.1,ECOCYC:G7629,GeneID:947638",,NP_417599.1,CDS,,,,,yhaV,,,b3130,gene-b3130,ribosome-dependent mRNA interferase toxin YhaV,NP_417599.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3277856,3278665,,-,0,810,cds-NP_417600.1,"UniProtKB/Swiss-Prot:P0ACK2,GenBank:NP_417600.1,ECOCYC:G7630,GeneID:947636",,NP_417600.1,CDS,,,,,agaR,,,b3131,gene-b3131,DNA-binding transcriptional repressor AgaR,NP_417600.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3278914,3280194,,+,0,1281,cds-NP_417601.1,"UniProtKB/Swiss-Prot:P0C8K0,GenBank:NP_417601.1,ECOCYC:G7631,GeneID:947637",,NP_417601.1,CDS,,,,,kbaZ,,,b3132,gene-b3132,putative tagatose-1%2C6-bisphosphate aldolase 1 chaperone,NP_417601.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3280217,3280690,,+,0,474,cds-NP_417602.4,"UniProtKB/Swiss-Prot:P42904,GenBank:NP_417602.4,ECOCYC:G7632,GeneID:947648",,NP_417602.4,CDS,,,,,agaV,,,b3133,gene-b3133,N-acetyl-D-galactosamine specific PTS enzyme IIB component,NP_417602.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3281976,3283130,,+,0,1155,cds-NP_417605.1,"UniProtKB/Swiss-Prot:P42907,GenBank:NP_417605.1,ECOCYC:G7634,GeneID:947645",,NP_417605.1,CDS,,,,,agaS,,,b3136,gene-b3136,putative galactosamine-6-phosphate deaminase/isomerase,NP_417605.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3283143,3284003,,+,0,861,cds-NP_417606.1,"UniProtKB/Swiss-Prot:P0AB74,GenBank:NP_417606.1,ECOCYC:EG12768,GeneID:947644",,NP_417606.1,CDS,,,,,kbaY,,,b3137,gene-b3137,tagatose-1%2C6-bisphosphate aldolase 1,NP_417606.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3284170,3284646,,+,0,477,cds-NP_417607.1,"UniProtKB/Swiss-Prot:P42909,GenBank:NP_417607.1,ECOCYC:EG12769,GeneID:947653",,NP_417607.1,CDS,,,,,agaB,,,b3138,gene-b3138,cryptic galactosamine-specific PTS enzyme IIB component,NP_417607.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3284685,3285488,,+,0,804,cds-NP_417608.1,"UniProtKB/Swiss-Prot:P42910,GenBank:NP_417608.1,ECOCYC:EG12770,GeneID:947652",,NP_417608.1,CDS,,,,,agaC,,,b3139,gene-b3139,cryptic galactosamine-specific PTS enzyme IIC component,NP_417608.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3285478,3286269,,+,0,792,cds-NP_417609.1,"UniProtKB/Swiss-Prot:P42911,GenBank:NP_417609.1,ECOCYC:G7635,GeneID:947649",,NP_417609.1,CDS,,,,,agaD,,,b3140,gene-b3140,cryptic galactosamine-specific PTS enzyme IID component,NP_417609.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3286270,3287025,,+,0,756,cds-NP_417610.1,"UniProtKB/Swiss-Prot:P42912,GenBank:NP_417610.1,ECOCYC:G7636,GeneID:947985",,NP_417610.1,CDS,,,,,agaI,,,b3141,gene-b3141,putative deaminase AgaI,NP_417610.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3287426,3288010,,+,0,585,cds-NP_417611.1,"UniProtKB/Swiss-Prot:P42913,GenBank:NP_417611.1,ECOCYC:G7637,GeneID:947658",,NP_417611.1,CDS,,,,,yraH,,,b3142,gene-b3142,putative fimbrial protein YraH,NP_417611.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3288090,3288785,,+,0,696,cds-NP_417612.1,"UniProtKB/Swiss-Prot:P42914,GenBank:NP_417612.1,ECOCYC:G7638,GeneID:947657",,NP_417612.1,CDS,,,,,yraI,,,b3143,gene-b3143,putative fimbrial chaperone YraI,NP_417612.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3288814,3291330,,+,0,2517,cds-NP_417613.1,"UniProtKB/Swiss-Prot:P42915,GenBank:NP_417613.1,ECOCYC:G7639,GeneID:947656",,NP_417613.1,CDS,,,,,yraJ,,,b3144,gene-b3144,putative fimbrial usher protein YraJ,NP_417613.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3291341,3292432,,+,0,1092,cds-NP_417614.1,"UniProtKB/Swiss-Prot:P43319,GenBank:NP_417614.1,ECOCYC:G7640,GeneID:947654",,NP_417614.1,CDS,,,,,yraK,,,b3145,gene-b3145,putative fimbrial adhesin YraK,NP_417614.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3292475,3293335,,-,0,861,cds-NP_417615.1,"UniProtKB/Swiss-Prot:P67087,GenBank:NP_417615.1,ECOCYC:G7641,GeneID:947664",,NP_417615.1,CDS,,,,,rsmI,,,b3146,gene-b3146,16S rRNA 2'-O-ribose C1402 methyltransferase,NP_417615.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3293400,3295436,,+,0,2037,cds-NP_417616.1,"UniProtKB/Swiss-Prot:P45464,GenBank:NP_417616.1,ECOCYC:G7642,GeneID:947663",,NP_417616.1,CDS,,,,,lpoA,,,b3147,gene-b3147,outer membrane lipoprotein - activator of MrcA activity,NP_417616.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3295394,3295789,,+,0,396,cds-NP_417617.1,"UniProtKB/Swiss-Prot:P45465,GenBank:NP_417617.1,ECOCYC:G7643,GeneID:947662",,NP_417617.1,CDS,,,,,yraN,,,b3148,gene-b3148,PF02021 family protein YraN,NP_417617.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3295809,3296399,,+,0,591,cds-NP_417618.1,"UniProtKB/Swiss-Prot:P66817,GenBank:NP_417618.1,ECOCYC:EG12780,GeneID:947661",,NP_417618.1,CDS,,,,,diaA,,,b3149,gene-b3149,DnaA initiator-associating protein DiaA,NP_417618.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3296409,3296984,,+,0,576,cds-NP_417619.1,"UniProtKB/Swiss-Prot:P64596,GenBank:NP_417619.1,ECOCYC:G7644,GeneID:947659",,NP_417619.1,CDS,,,,,dolP,,,b3150,gene-b3150,division and outer membrane stress-associated lipid-binding lipoprotein,NP_417619.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3297098,3298138,,-,0,1041,cds-NP_417620.1,"UniProtKB/Swiss-Prot:P45468,GenBank:NP_417620.1,ECOCYC:G7645,GeneID:947668",,NP_417620.1,CDS,,,,,yraQ,,,b3151,gene-b3151,permease family protein YraQ,NP_417620.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3298211,3298846,,-,0,636,cds-NP_417621.2,"UniProtKB/Swiss-Prot:P45469,GenBank:NP_417621.2,ECOCYC:G7646,GeneID:947667",,NP_417621.2,CDS,,,,,yraR,,,b3152,gene-b3152,putative nucleoside-diphosphate-sugar epimerase,NP_417621.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3298974,3299492,,+,0,519,cds-NP_417622.2,"UniProtKB/Swiss-Prot:P45470,GenBank:NP_417622.2,ECOCYC:G7647,GeneID:947666",,NP_417622.2,CDS,,,,,yhbO,,,b3153,gene-b3153,protein/nucleic acid deglycase 2,NP_417622.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3299472,3299915,,-,0,444,cds-NP_417623.1,"UniProtKB/Swiss-Prot:P67762,GenBank:NP_417623.1,ECOCYC:G7648,GeneID:947665",,NP_417623.1,CDS,,,,,yhbP,,,b3154,gene-b3154,putative FMN binding protein YhbP,NP_417623.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3299966,3300268,,+,0,303,cds-NP_417624.1,"UniProtKB/Swiss-Prot:P45472,GenBank:NP_417624.1,ECOCYC:G7649,GeneID:947671",,NP_417624.1,CDS,,,,,yhbQ,,,b3155,gene-b3155,DNA damage response nuclease YhbQ,NP_417624.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3300255,3300758,,-,0,504,cds-NP_417625.1,"UniProtKB/Swiss-Prot:P63417,GenBank:NP_417625.1,ECOCYC:G7650,GeneID:947670",,NP_417625.1,CDS,,,,,yhbS,,,b3156,gene-b3156,putative N-acetyltransferase YhbS,NP_417625.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3300752,3301276,,-,0,525,cds-NP_417626.1,"UniProtKB/Swiss-Prot:P64599,GenBank:NP_417626.1,ECOCYC:G7651,GeneID:947669",,NP_417626.1,CDS,,,,,ubiT,,,b3157,gene-b3157,anaerobic ubiquinone biosynthesis accessory factor UbiT,NP_417626.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3301485,3302480,,+,0,996,cds-NP_417627.1,"UniProtKB/Swiss-Prot:P45527,GenBank:NP_417627.1,ECOCYC:G7652,GeneID:949115",,NP_417627.1,CDS,,,,,ubiU,,,b3158,gene-b3158,ubiquinone biosynthesis protein UbiU,NP_417627.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3302489,3303367,,+,0,879,cds-NP_417628.2,"UniProtKB/Swiss-Prot:P45475,GenBank:NP_417628.2,ECOCYC:G7653,GeneID:949117",,NP_417628.2,CDS,,,,,ubiV,,,b3159,gene-b3159,ubiquinone biosynthesis protein UbiV,NP_417628.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3303448,3304455,,+,0,1008,cds-NP_417629.1,"UniProtKB/Swiss-Prot:P0ADV5,GenBank:NP_417629.1,ECOCYC:G7654,GeneID:947677",,NP_417629.1,CDS,,,,,yhbW,,,b3160,gene-b3160,putative luciferase-like monooxygenase YhbW,NP_417629.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3304573,3305817,,-,0,1245,cds-NP_417630.1,"UniProtKB/Swiss-Prot:P0AAD2,GenBank:NP_417630.1,ECOCYC:EG10617,GeneID:947675",,NP_417630.1,CDS,,,,,mtr,,,b3161,gene-b3161,tryptophan:H(+) symporter Mtr,NP_417630.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3305971,3307860,,-,0,1890,cds-NP_417631.2,"UniProtKB/Swiss-Prot:P0A9P6,GenBank:NP_417631.2,ECOCYC:EG10215,GeneID:947674",,NP_417631.2,CDS,,,,,deaD,,,b3162,gene-b3162,ATP-dependent RNA helicase DeaD,NP_417631.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3307853,3307933,,-,0,81,cds-YP_002791258.1,"UniProtKB/Swiss-Prot:C1P618,GenBank:YP_002791258.1,ECOCYC:G0-10651,GeneID:7751619",,YP_002791258.1,CDS,,,,,yrbN,,,b4685,gene-b4685,uncharacterized protein YrbN,YP_002791258.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3308040,3308924,,-,0,885,cds-NP_417632.1,"UniProtKB/Swiss-Prot:P0AFB1,GenBank:NP_417632.1,ECOCYC:EG12371,GeneID:947673",,NP_417632.1,CDS,,,,,nlpI,,,b3163,gene-b3163,lipoprotein NlpI,NP_417632.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3309033,3311168,,-,0,2136,cds-NP_417633.4,"UniProtKB/Swiss-Prot:P05055,GenBank:NP_417633.4,ECOCYC:EG10743,GeneID:947672",,NP_417633.4,CDS,,,,,pnp,,,b3164,gene-b3164,polynucleotide phosphorylase,NP_417633.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3311415,3311684,,-,0,270,cds-NP_417634.1,"UniProtKB/Swiss-Prot:P0ADZ4,GenBank:NP_417634.1,ECOCYC:EG10914,GeneID:947686",,NP_417634.1,CDS,,,,,rpsO,,,b3165,gene-b3165,30S ribosomal subunit protein S15,NP_417634.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3311833,3312777,,-,0,945,cds-NP_417635.1,"UniProtKB/Swiss-Prot:P60340,GenBank:NP_417635.1,ECOCYC:EG11177,GeneID:947687",,NP_417635.1,CDS,,,,,truB,,,b3166,gene-b3166,tRNA pseudouridine(55) synthase,NP_417635.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3312777,3313178,,-,0,402,cds-NP_417636.1,"UniProtKB/Swiss-Prot:P0A7G2,GenBank:NP_417636.1,ECOCYC:EG11178,GeneID:947685",,NP_417636.1,CDS,,,,,rbfA,,,b3167,gene-b3167,30S ribosome binding factor,NP_417636.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3313342,3316014,,-,0,2673,cds-NP_417637.1,"GenBank:NP_417637.1,ECOCYC:EG10505,GeneID:947684",,NP_417637.1,CDS,,,,,infB,,,b3168,gene-b3168,translation initiation factor IF-2beta',NP_417637.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3313342,3315543,,-,0,2202,cds-YP_010283915.1,"GenBank:YP_010283915.1,ECOCYC:EG10505,GeneID:947684",,YP_010283915.1,CDS,,,,,infB,,,b3168,gene-b3168,translation initiation factor IF-2beta',YP_010283915.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3313342,3315522,,-,0,2181,cds-YP_010283916.1,"UniProtKB/Swiss-Prot:P0A705-3,GenBank:YP_010283916.1,ECOCYC:EG10505,GeneID:947684",,YP_010283916.1,CDS,,,,,infB,,,b3168,gene-b3168,translation initiation factor IF-2beta',YP_010283916.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3316039,3317526,,-,0,1488,cds-NP_417638.1,"UniProtKB/Swiss-Prot:P0AFF6,GenBank:NP_417638.1,ECOCYC:EG10665,GeneID:947682",,NP_417638.1,CDS,,,,,nusA,,,b3169,gene-b3169,transcription termination/antitermination protein NusA,NP_417638.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3317554,3318006,,-,0,453,cds-NP_417639.6,"UniProtKB/Swiss-Prot:P0A8A8,GenBank:NP_417639.6,ECOCYC:EG11179,GeneID:947680",,NP_417639.6,CDS,,,,,rimP,,,b3170,gene-b3170,ribosome maturation factor RimP,NP_417639.6,11,,,,,,
NC_000913.3,RefSeq,CDS,3318637,3319980,,+,0,1344,cds-NP_417640.1,"UniProtKB/Swiss-Prot:P0A6E4,GenBank:NP_417640.1,ECOCYC:EG10068,GeneID:947590",,NP_417640.1,CDS,,,,,argG,,,b3172,gene-b3172,argininosuccinate synthetase,NP_417640.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3319988,3321613,,-,0,1626,cds-NP_417641.4,"UniProtKB/Swiss-Prot:P42640,GenBank:NP_417641.4,ECOCYC:G7655,GeneID:947711",,NP_417641.4,CDS,,,,,yhbX,,,b3173,gene-b3173,putative hydrolase YhbX,NP_417641.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3322173,3322505,,-,0,333,cds-NP_417642.1,"UniProtKB/Swiss-Prot:P0AG99,GenBank:NP_417642.1,ECOCYC:EG12095,GeneID:947720",,NP_417642.1,CDS,,,,,secG,,,b3175,gene-b3175,Sec translocon subunit SecG,NP_417642.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3322733,3324070,,-,0,1338,cds-NP_417643.1,"UniProtKB/Swiss-Prot:P31120,GenBank:NP_417643.1,ECOCYC:EG11553,GeneID:947692",,NP_417643.1,CDS,,,,,glmM,,,b3176,gene-b3176,phosphoglucosamine mutase,NP_417643.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3324063,3324911,,-,0,849,cds-NP_417644.4,"UniProtKB/Swiss-Prot:P0AC13,GenBank:NP_417644.4,ECOCYC:EG50011,GeneID:947691",,NP_417644.4,CDS,,,,,folP,,,b3177,gene-b3177,dihydropteroate synthase,NP_417644.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3325001,3326935,,-,0,1935,cds-NP_417645.1,"UniProtKB/Swiss-Prot:P0AAI3,GenBank:NP_417645.1,ECOCYC:EG11506,GeneID:947690",,NP_417645.1,CDS,,,,,ftsH,,,b3178,gene-b3178,ATP-dependent zinc metalloprotease FtsH,NP_417645.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3327035,3327664,,-,0,630,cds-NP_417646.1,"UniProtKB/Swiss-Prot:P0C0R7,GenBank:NP_417646.1,ECOCYC:EG11507,GeneID:947689",,NP_417646.1,CDS,,,,,rlmE,,,b3179,gene-b3179,23S rRNA 2'-O-ribose U2552 methyltransferase,NP_417646.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3327790,3328083,,+,0,294,cds-NP_417647.1,"UniProtKB/Swiss-Prot:P0AGK4,GenBank:NP_417647.1,ECOCYC:EG12794,GeneID:947688",,NP_417647.1,CDS,,,,,yhbY,,,b3180,gene-b3180,ribosome assembly factor YhbY,NP_417647.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3328239,3328715,,-,0,477,cds-NP_417648.4,"UniProtKB/Swiss-Prot:P0A6W5,GenBank:NP_417648.4,ECOCYC:EG10415,GeneID:947696",,NP_417648.4,CDS,,,,,greA,,,b3181,gene-b3181,transcription elongation factor GreA,NP_417648.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3328963,3330396,,+,0,1434,cds-NP_417649.1,"UniProtKB/Swiss-Prot:P24228,GenBank:NP_417649.1,ECOCYC:EG10202,GeneID:947693",,NP_417649.1,CDS,,,,,dacB,,,b3182,gene-b3182,peptidoglycan DD-endopeptidase DacB,NP_417649.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3330582,3331754,,-,0,1173,cds-NP_417650.1,"UniProtKB/Swiss-Prot:P42641,GenBank:NP_417650.1,ECOCYC:G7656,GeneID:947694",,NP_417650.1,CDS,,,,,obgE,,,b3183,gene-b3183,GTPase ObgE,NP_417650.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3331770,3332735,,-,0,966,cds-NP_417651.1,"UniProtKB/Swiss-Prot:P0AA73,GenBank:NP_417651.1,ECOCYC:EG11499,GeneID:947699",,NP_417651.1,CDS,,,,,yhbE,,,b3184,gene-b3184,putative transporter YhbE,NP_417651.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3332862,3333119,,-,0,258,cds-NP_417652.1,"UniProtKB/Swiss-Prot:P0A7L8,GenBank:NP_417652.1,ECOCYC:EG50002,GeneID:945190",,NP_417652.1,CDS,,,,,rpmA,,,b3185,gene-b3185,50S ribosomal subunit protein L27,NP_417652.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3333140,3333451,,-,0,312,cds-NP_417653.1,"UniProtKB/Swiss-Prot:P0AG48,GenBank:NP_417653.1,ECOCYC:EG50001,GeneID:949057",,NP_417653.1,CDS,,,,,rplU,,,b3186,gene-b3186,50S ribosomal subunit protein L21,NP_417653.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3333710,3334681,,+,0,972,cds-NP_417654.1,"UniProtKB/Swiss-Prot:P0AD57,GenBank:NP_417654.1,ECOCYC:EG10017,GeneID:947364",,NP_417654.1,CDS,,,,,ispB,,,b3187,gene-b3187,all-trans-octaprenyl-diphosphate synthase,NP_417654.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3334909,3335187,,+,0,279,cds-NP_417655.1,"UniProtKB/Swiss-Prot:P0ACH1,GenBank:NP_417655.1,ECOCYC:EG10656,GeneID:947960",,NP_417655.1,CDS,,,,,sfsB,,,b3188,gene-b3188,putative transcriptional regulator SfsB,NP_417655.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3335235,3336494,,-,0,1260,cds-NP_417656.1,"UniProtKB/Swiss-Prot:P0A749,GenBank:NP_417656.1,ECOCYC:EG11358,GeneID:947703",,NP_417656.1,CDS,,,,,murA,,,b3189,gene-b3189,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,NP_417656.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3336549,3336803,,-,0,255,cds-NP_417657.2,"UniProtKB/Swiss-Prot:P0A9W6,GenBank:NP_417657.2,ECOCYC:G7657,GeneID:947958",,NP_417657.2,CDS,,,,,ibaG,,,b3190,gene-b3190,acid stress protein IbaG,NP_417657.2,11,,,,,,
NC_000913.3,RefSeq,CDS,3336963,3337256,,-,0,294,cds-NP_417658.4,"UniProtKB/Swiss-Prot:P64602,GenBank:NP_417658.4,ECOCYC:G7658,GeneID:947954",,NP_417658.4,CDS,,,,,mlaB,,,b3191,gene-b3191,intermembrane phospholipid transport system protein MlaB,NP_417658.4,11,,,,,,
NC_000913.3,RefSeq,CDS,3337256,3337891,,-,0,636,cds-NP_417659.1,"UniProtKB/Swiss-Prot:P0ADV7,GenBank:NP_417659.1,ECOCYC:G7659,GeneID:947710",,NP_417659.1,CDS,,,,,mlaC,,,b3192,gene-b3192,intermembrane phospholipid transport system - periplasmic binding protein,NP_417659.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3337910,3338461,,-,0,552,cds-NP_417660.1,"UniProtKB/Swiss-Prot:P64604,GenBank:NP_417660.1,ECOCYC:EG12799,GeneID:947712",,NP_417660.1,CDS,,,,,mlaD,,,b3193,gene-b3193,intermembrane phospholipid transport system%2C substrate binding protein MlaD,NP_417660.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3338466,3339248,,-,0,783,cds-NP_417661.1,"UniProtKB/Swiss-Prot:P64606,GenBank:NP_417661.1,ECOCYC:EG12800,GeneID:947732",,NP_417661.1,CDS,,,,,mlaE,,,b3194,gene-b3194,intermembrane phospholipid transport system%2C integral membrane subunit MlaE,NP_417661.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3339256,3340065,,-,0,810,cds-NP_417662.1,"UniProtKB/Swiss-Prot:P63386,GenBank:NP_417662.1,ECOCYC:EG12801,GeneID:947729",,NP_417662.1,CDS,,,,,mlaF,,,b3195,gene-b3195,intermembrane phospholipid transport system%2C ATP binding subunit MlaF,NP_417662.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3340275,3341252,,+,0,978,cds-NP_417663.1,"UniProtKB/Swiss-Prot:P45394,GenBank:NP_417663.1,ECOCYC:EG12802,GeneID:947730",,NP_417663.1,CDS,,,,,yrbG,,,b3196,gene-b3196,putative transport protein YrbG,NP_417663.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3341266,3342252,,+,0,987,cds-NP_417664.1,"UniProtKB/Swiss-Prot:P45395,GenBank:NP_417664.1,ECOCYC:G7662,GeneID:947734",,NP_417664.1,CDS,,,,,kdsD,,,b3197,gene-b3197,D-arabinose 5-phosphate isomerase KdsD,NP_417664.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3342273,3342839,,+,0,567,cds-NP_417665.1,"UniProtKB/Swiss-Prot:P0ABZ4,GenBank:NP_417665.1,ECOCYC:G7663,GeneID:947717",,NP_417665.1,CDS,,,,,kdsC,,,b3198,gene-b3198,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,NP_417665.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3342836,3343411,,+,0,576,cds-NP_417666.1,"UniProtKB/Swiss-Prot:P0ADV9,GenBank:NP_417666.1,ECOCYC:G7664,GeneID:947722",,NP_417666.1,CDS,,,,,lptC,,,b3199,gene-b3199,lipopolysaccharide transport system protein LptC,NP_417666.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3343380,3343937,,+,0,558,cds-NP_417667.1,"UniProtKB/Swiss-Prot:P0ADV1,GenBank:NP_417667.1,ECOCYC:G7665,GeneID:947920",,NP_417667.1,CDS,,,,,lptA,,,b3200,gene-b3200,lipopolysaccharide transport system protein LptA,NP_417667.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3343944,3344669,,+,0,726,cds-NP_417668.1,"UniProtKB/Swiss-Prot:P0A9V1,GenBank:NP_417668.1,ECOCYC:EG11680,GeneID:947725",,NP_417668.1,CDS,,,,,lptB,,,b3201,gene-b3201,lipopolysaccharide transport system ATP binding protein LptB,NP_417668.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3344717,3346150,,+,0,1434,cds-NP_417669.1,"UniProtKB/Swiss-Prot:P24255,GenBank:NP_417669.1,ECOCYC:EG10898,GeneID:947714",,NP_417669.1,CDS,,,,,rpoN,,,b3202,gene-b3202,RNA polymerase sigma factor RpoN,NP_417669.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3346173,3346460,,+,0,288,cds-NP_417670.1,"UniProtKB/Swiss-Prot:P0AFX0,GenBank:NP_417670.1,ECOCYC:EG11681,GeneID:947718",,NP_417670.1,CDS,,,,,hpf,,,b3203,gene-b3203,ribosome hibernation-promoting factor,NP_417670.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3346578,3347069,,+,0,492,cds-NP_417671.1,"UniProtKB/Swiss-Prot:P69829,GenBank:NP_417671.1,ECOCYC:EG11682,GeneID:947721",,NP_417671.1,CDS,,,,,ptsN,,,b3204,gene-b3204,phosphotransferase system enzyme IIA(Ntr),NP_417671.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3347115,3347969,,+,0,855,cds-NP_417672.1,"UniProtKB/Swiss-Prot:P0A894,GenBank:NP_417672.1,ECOCYC:EG12146,GeneID:947727",,NP_417672.1,CDS,,,,,rapZ,,,b3205,gene-b3205,RNase adaptor protein RapZ,NP_417672.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3347966,3348238,,+,0,273,cds-NP_417673.1,"UniProtKB/Swiss-Prot:P0A9N0,GenBank:NP_417673.1,ECOCYC:EG12147,GeneID:947914",,NP_417673.1,CDS,,,,,npr,,,b3206,gene-b3206,phosphorelay protein NPr,NP_417673.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3348452,3349084,,+,0,633,cds-NP_417674.1,"UniProtKB/Swiss-Prot:P64610,GenBank:NP_417674.1,ECOCYC:G7667,GeneID:947910",,NP_417674.1,CDS,,,,,yrbL,,,b3207,gene-b3207,protein kinase-like domain-containing protein YrbL,NP_417674.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3349081,3349809,,-,0,729,cds-NP_417675.1,"UniProtKB/Swiss-Prot:P46022,GenBank:NP_417675.1,ECOCYC:G7668,GeneID:947728",,NP_417675.1,CDS,,,,,mtgA,,,b3208,gene-b3208,peptidoglycan glycosyltransferase MtgA,NP_417675.1,11,,,,,,
NC_000913.3,RefSeq,CDS,3349806,3350459,,-,0,654,cds-NP_417676.2,"UniProtKB/Swiss-Prot:P0ABU5,GenBank:NP_417676.2,ECOCYC:EG11383,GeneID:947903",,NP_417676.2,CDS,,,,,elbB,,,b3209,gene-b3209,low activity glyoxalase ElbB,NP_417676.2,11,,,,,,
